borough,created_year,created_month_name,incident_zip,has_incident_zip,city_cleaned_group,city_or_zip_label,location_type_clean,sighting_count,coordinate_count,average_latitude,average_longitude
MANHATTAN,2014,May,10035,True,New york City,10035,Other,1,1,40.8027527,-73.93564465
MANHATTAN,2014,May,10035,True,New york City,10035,Vacant Lot,2,2,40.806205695,-73.94103614
MANHATTAN,2014,May,10036,True,New york City,10036,3+ Family Apt. Building,5,5,40.762166996000005,-73.99227137800001
MANHATTAN,2014,May,10036,True,New york City,10036,3+ Family Mixed Use Building,1,1,40.76181083,-73.99387056
MANHATTAN,2014,May,10036,True,New york City,10036,Commercial Building,1,1,40.76355111,-73.99684856
MANHATTAN,2014,May,10037,True,New york City,10037,3+ Family Apt. Building,1,1,40.81128841,-73.94002918
MANHATTAN,2014,May,10037,True,New york City,10037,Other,2,2,40.81384042,-73.938937685
MANHATTAN,2014,May,10038,True,New york City,10038,3+ Family Mixed Use Building,1,1,40.70929822,-74.00594426
MANHATTAN,2014,May,10038,True,New york City,10038,Commercial Building,2,2,40.711415869999996,-74.0019026
MANHATTAN,2014,May,10039,True,New york City,10039,3+ Family Apt. Building,1,1,40.82119999,-73.93567017
MANHATTAN,2014,May,10039,True,New york City,10039,Other,2,2,40.82440191,-73.93604285
MANHATTAN,2014,May,10040,True,New york City,10040,1-2 Family Mixed Use Building,1,1,40.85908872,-73.92768757
MANHATTAN,2014,May,10040,True,New york City,10040,3+ Family Apt. Building,2,2,40.85921382,-73.92803445000001
MANHATTAN,2014,May,10040,True,New york City,10040,Commercial Building,1,1,40.86371802,-73.92609179
MANHATTAN,2014,May,10040,True,New york City,10040,Other,1,1,40.86415259,-73.92751214
MANHATTAN,2014,May,10128,True,New york City,10128,3+ Family Apt. Building,9,9,40.78092033888889,-73.94872377777777
MANHATTAN,2014,May,10128,True,New york City,10128,Commercial Building,2,2,40.783972325,-73.95384601500001
MANHATTAN,2014,May,10128,True,New york City,10128,Construction Site,1,1,40.78168807,-73.94896026
MANHATTAN,2014,May,10128,True,New york City,10128,Other,6,6,40.782429838333336,-73.94952664666667
MANHATTAN,2014,Jun,,False,,,Other,1,0,,
MANHATTAN,2014,Jun,10001,True,New york City,10001,3+ Family Apt. Building,1,1,40.7493882,-73.99601913
MANHATTAN,2014,Jun,10001,True,New york City,10001,Commercial Building,2,2,40.750429765,-73.99807089000001
MANHATTAN,2014,Jun,10001,True,New york City,10001,Construction Site,1,1,40.74524895,-73.9925007
MANHATTAN,2014,Jun,10001,True,New york City,10001,Other,1,1,40.75023091,-74.00046197
MANHATTAN,2014,Jun,10002,True,New york City,10002,3+ Family Apt. Building,4,4,40.7159550775,-73.987817085
MANHATTAN,2014,Jun,10002,True,New york City,10002,Commercial Building,3,3,40.72168764,-73.98839066
MANHATTAN,2014,Jun,10002,True,New york City,10002,Construction Site,1,1,40.72185231,-73.98830405
MANHATTAN,2014,Jun,10002,True,New york City,10002,Other,4,4,40.715244687500004,-73.9865762925
MANHATTAN,2014,Jun,10002,True,New york City,10002,Vacant Building,1,1,40.71435346,-73.9867759
MANHATTAN,2014,Jun,10003,True,New york City,10003,3+ Family Apt. Building,1,1,40.72825862,-73.98875753
MANHATTAN,2014,Jun,10003,True,New york City,10003,3+ Family Mixed Use Building,3,3,40.7303072,-73.98958339666666
MANHATTAN,2014,Jun,10003,True,New york City,10003,Construction Site,1,1,40.72877475,-73.98996973
MANHATTAN,2014,Jun,10003,True,New york City,10003,Other,4,4,40.728354575,-73.98780583749999
MANHATTAN,2014,Jun,10003,True,New york City,10003,Vacant Building,1,1,40.7242048,-73.99082907
MANHATTAN,2014,Jun,10005,True,New york City,10005,Other,1,1,40.70399804,-74.00667955
MANHATTAN,2014,Jun,10007,True,New york City,10007,3+ Family Mixed Use Building,1,1,40.71494669,-74.00968189
MANHATTAN,2014,Jun,10007,True,New york City,10007,Construction Site,2,2,40.714686185000005,-74.00606558999999
MANHATTAN,2014,Jun,10009,True,New york City,10009,3+ Family Apt. Building,18,18,40.725694410555555,-73.98000600555555
MANHATTAN,2014,Jun,10009,True,New york City,10009,3+ Family Mixed Use Building,2,2,40.72359058,-73.97599242
MANHATTAN,2014,Jun,10009,True,New york City,10009,Other,3,3,40.72676463333333,-73.97699724666667
MANHATTAN,2014,Jun,10009,True,New york City,10009,Parking Lot/Garage,4,4,40.72835305,-73.97756554
MANHATTAN,2014,Jun,10009,True,New york City,10009,Public Garden,4,4,40.72858931,-73.97863704
MANHATTAN,2014,Jun,10009,True,New york City,10009,Vacant Lot,1,1,40.72213095,-73.9789674
MANHATTAN,2014,Jun,10010,True,New york City,10010,3+ Family Apt. Building,3,3,40.74183091,-73.98433095
MANHATTAN,2014,Jun,10010,True,New york City,10010,3+ Family Mixed Use Building,1,1,40.73724979,-73.98340105
MANHATTAN,2014,Jun,10010,True,New york City,10010,Other,1,1,40.74079058,-73.98381155
MANHATTAN,2014,Jun,10011,True,New york City,10011,1-2 Family Dwelling,1,1,40.74255108,-73.99775535
MANHATTAN,2014,Jun,10011,True,New york City,10011,3+ Family Apt. Building,3,3,40.74415768,-73.99860100333332
MANHATTAN,2014,Jun,10011,True,New york City,10011,3+ Family Mixed Use Building,2,2,40.741432565,-74.002484595
MANHATTAN,2014,Jun,10012,True,New york City,10012,1-2 Family Mixed Use Building,2,2,40.72282448,-73.99593053
MANHATTAN,2014,Jun,10012,True,New york City,10012,3+ Family Apt. Building,6,6,40.72416119,-74.00034095666668
MANHATTAN,2014,Jun,10012,True,New york City,10012,3+ Family Mixed Use Building,3,3,40.72328105333333,-73.99866879666666
MANHATTAN,2014,Jun,10012,True,New york City,10012,Catch Basin/Sewer,1,1,40.72292055,-73.99589445
MANHATTAN,2014,Jun,10012,True,New york City,10012,Construction Site,1,1,40.72466897,-74.00384951
MANHATTAN,2014,Jun,10012,True,New york City,10012,Other,1,1,40.72482545,-74.00252185
MANHATTAN,2014,Jun,10012,True,New york City,10012,Parking Lot/Garage,1,1,40.72520967,-73.9958474
MANHATTAN,2014,Jun,10013,True,New york City,10013,3+ Family Apt. Building,4,4,40.718243525,-73.99808802999999
MANHATTAN,2014,Jun,10013,True,New york City,10013,3+ Family Mixed Use Building,3,3,40.71949046333334,-74.00226309
MANHATTAN,2014,Jun,10013,True,New york City,10013,Commercial Building,2,2,40.72432555,-74.009414445
MANHATTAN,2014,Jun,10013,True,New york City,10013,Day Care/Nursery,1,1,40.72014518,-74.01055206
MANHATTAN,2014,Jun,10013,True,New york City,10013,Vacant Lot,1,1,40.7210016,-74.01000384
MANHATTAN,2014,Jun,10014,True,New york City,10014,1-2 Family Dwelling,1,1,40.73484088,-74.007011
MANHATTAN,2014,Jun,10014,True,New york City,10014,3+ Family Apt. Building,5,5,40.73608883799999,-74.002139078
MANHATTAN,2014,Jun,10014,True,New york City,10014,Commercial Building,1,1,40.73684447,-74.00825252
MANHATTAN,2014,Jun,10014,True,New york City,10014,Other,2,2,40.735815470000006,-74.00144878500001
MANHATTAN,2014,Jun,10014,True,New york City,10014,Vacant Lot,1,1,40.72722148,-74.00631026
MANHATTAN,2014,Jun,10016,True,New york City,10016,3+ Family Apt. Building,3,3,40.74509936666667,-73.97599244
MANHATTAN,2014,Jun,10017,True,New york City,10017,Commercial Building,1,1,40.75089767,-73.97390904
MANHATTAN,2014,Jun,10017,True,New york City,10017,Construction Site,1,1,40.75570338,-73.97244532
MANHATTAN,2014,Jun,10018,True,New york City,10018,3+ Family Apt. Building,2,2,40.75443435,-73.99440904
MANHATTAN,2014,Jun,10018,True,New york City,10018,Commercial Building,1,1,40.75021344,-73.984809
MANHATTAN,2014,Jun,10019,True,New york City,10019,3+ Family Apt. Building,1,1,40.76502219,-73.99409047
MANHATTAN,2014,Jun,10019,True,New york City,10019,Catch Basin/Sewer,1,1,40.76354472,-73.98519222
MANHATTAN,2014,Jun,10019,True,New york City,10019,Other,1,1,40.76788911,-73.98151253
MANHATTAN,2014,Jun,10021,True,New york City,10021,1-2 Family Dwelling,1,1,40.7740389,-73.96471135
MANHATTAN,2014,Jun,10021,True,New york City,10021,3+ Family Apt. Building,1,1,40.77031192,-73.96597691
MANHATTAN,2014,Jun,10022,True,New york City,10022,3+ Family Mixed Use Building,2,2,40.755731485,-73.96959563
MANHATTAN,2014,Jun,10023,True,New york City,10023,3+ Family Apt. Building,2,2,40.78029390499999,-73.98144769000001
MANHATTAN,2014,Jun,10023,True,New york City,10023,Commercial Building,1,1,40.77464675,-73.98208834
MANHATTAN,2014,Jun,10023,True,New york City,10023,Other,1,1,40.77700137,-73.97989244
MANHATTAN,2014,Jun,10024,True,New york City,10024,3+ Family Apt. Building,10,10,40.785472399,-73.97674282700001
MANHATTAN,2014,Jun,10024,True,New york City,10024,Commercial Building,1,1,40.78775744,-73.97698579
MANHATTAN,2014,Jun,10024,True,New york City,10024,Construction Site,1,1,40.78668004,-73.97055832
MANHATTAN,2014,Jun,10024,True,New york City,10024,Other,2,2,40.78887771,-73.97283977000001
MANHATTAN,2014,Jun,10024,True,New york City,10024,Vacant Lot,1,1,40.79081497,-73.97645025
MANHATTAN,2014,Jun,10025,True,New york City,10025,1-2 Family Mixed Use Building,1,1,40.79262748,-73.96904609
MANHATTAN,2014,Jun,10025,True,New york City,10025,3+ Family Apt. Building,16,16,40.798841244375,-73.968669324375
MANHATTAN,2014,Jun,10025,True,New york City,10025,3+ Family Mixed Use Building,1,1,40.80099011,-73.9670412
MANHATTAN,2014,Jun,10025,True,New york City,10025,Catch Basin/Sewer,2,2,40.796275625,-73.97060464500001
MANHATTAN,2014,Jun,10025,True,New york City,10025,Commercial Building,1,1,40.80102857,-73.96713509
MANHATTAN,2014,Jun,10025,True,New york City,10025,Other,7,7,40.79799260714286,-73.96765552999999
MANHATTAN,2014,Jun,10025,True,New york City,10025,Parking Lot/Garage,1,1,40.79536606,-73.9666756
MANHATTAN,2014,Jun,10025,True,New york City,10025,Public Garden,2,2,40.80464424,-73.96547717499999
MANHATTAN,2014,Jun,10026,True,New york City,10026,3+ Family Apt. Building,2,2,40.80312884,-73.94968788
MANHATTAN,2014,Jun,10026,True,New york City,10026,Construction Site,2,2,40.80298131,-73.95463648
MANHATTAN,2014,Jun,10026,True,New york City,10026,Other,1,1,40.80042785,-73.95248193
MANHATTAN,2014,Jun,10027,True,New york City,10027,3+ Family Apt. Building,11,11,40.81127405181818,-73.9534861709091
MANHATTAN,2014,Jun,10027,True,New york City,10027,3+ Family Mixed Use Building,2,2,40.81401443,-73.96023578
MANHATTAN,2014,Jun,10027,True,New york City,10027,Other,5,4,40.8107951875,-73.9527100775
MANHATTAN,2014,Jun,10028,True,New york City,10028,3+ Family Apt. Building,1,1,40.7754951,-73.95346735
MANHATTAN,2014,Jun,10028,True,New york City,10028,3+ Family Mixed Use Building,1,1,40.77599263,-73.955312
MANHATTAN,2014,Jun,10028,True,New york City,10028,Construction Site,1,1,40.77593569,-73.95713899
MANHATTAN,2014,Jun,10028,True,New york City,10028,Other,2,2,40.776023105,-73.94939069
MANHATTAN,2014,Jun,10029,True,New york City,10029,3+ Family Apt. Building,7,7,40.79143098714286,-73.94790236428572
MANHATTAN,2014,Jun,10029,True,New york City,10029,3+ Family Mixed Use Building,1,1,40.79006126,-73.94112447
MANHATTAN,2014,Jun,10029,True,New york City,10029,Commercial Building,1,1,40.791994,-73.94774975
MANHATTAN,2014,Jun,10029,True,New york City,10029,Construction Site,3,3,40.78841372666667,-73.94352018000001
MANHATTAN,2014,Jun,10029,True,New york City,10029,Single Room Occupancy (SRO),1,1,40.78942757,-73.94753147
MANHATTAN,2014,Jun,10029,True,New york City,10029,Vacant Lot,2,2,40.7883183,-73.94101768
MANHATTAN,2014,Jun,10030,True,New york City,10030,1-2 Family Dwelling,1,1,40.81978282,-73.94451241
MANHATTAN,2014,Jun,10030,True,New york City,10030,3+ Family Apt. Building,3,3,40.815105513333336,-73.94389854999999
MANHATTAN,2014,Jun,10030,True,New york City,10030,3+ Family Mixed Use Building,2,2,40.816516065,-73.940685565
MANHATTAN,2014,Jun,10030,True,New york City,10030,Other,1,1,40.81565476,-73.94450863
MANHATTAN,2014,Jun,10031,True,New york City,10031,1-2 Family Dwelling,1,1,40.82871212,-73.94606235
MANHATTAN,2014,Jun,10031,True,New york City,10031,3+ Family Apt. Building,8,8,40.825732865,-73.9494625625
MANHATTAN,2014,Jun,10031,True,New york City,10031,3+ Family Mixed Use Building,1,1,40.82644879,-73.94838393
MANHATTAN,2014,Jun,10031,True,New york City,10031,Other,1,1,40.82623867,-73.94507431
MANHATTAN,2014,Jun,10032,True,New york City,10032,3+ Family Apt. Building,7,7,40.83651969428571,-73.94223246714286
MANHATTAN,2014,Jun,10032,True,New york City,10032,Commercial Building,1,1,40.83853602,-73.94159476
MANHATTAN,2014,Jun,10033,True,New york City,10033,1-2 Family Dwelling,1,1,40.84951142,-73.93046674
MANHATTAN,2014,Jun,10033,True,New york City,10033,3+ Family Apt. Building,10,10,40.850317552,-73.934782823
MANHATTAN,2014,Jun,10033,True,New york City,10033,3+ Family Mixed Use Building,3,3,40.850363179999995,-73.93849991
MANHATTAN,2014,Jun,10033,True,New york City,10033,Catch Basin/Sewer,1,1,40.85068196,-73.93752849
MANHATTAN,2014,Jun,10033,True,New york City,10033,Other,4,4,40.851487615,-73.93647672
MANHATTAN,2014,Jun,10034,True,New york City,10034,3+ Family Apt. Building,3,3,40.86467681333333,-73.92190412
MANHATTAN,2014,Jun,10034,True,New york City,10034,3+ Family Mixed Use Building,1,1,40.86385196,-73.92523119
MANHATTAN,2014,Jun,10035,True,New york City,10035,3+ Family Apt. Building,7,7,40.80114650428571,-73.93909618571429
MANHATTAN,2014,Jun,10035,True,New york City,10035,Commercial Building,1,1,40.80479353,-73.93839512
MANHATTAN,2014,Jun,10036,True,New york City,10036,3+ Family Apt. Building,8,8,40.76164014375,-73.99138163375
MANHATTAN,2014,Jun,10036,True,New york City,10036,3+ Family Mixed Use Building,4,4,40.76204468,-73.992098155
MANHATTAN,2014,Jun,10036,True,New york City,10036,Other,1,1,40.76224163,-73.9918418
MANHATTAN,2014,Jun,10036,True,New york City,10036,Public Stairs,1,1,40.76226084,-73.99188151
MANHATTAN,2014,Jun,10036,True,New york City,10036,Vacant Building,1,1,40.7602542,-73.98904452
MANHATTAN,2014,Jun,10037,True,New york City,10037,3+ Family Apt. Building,11,11,40.814099069090915,-73.93734964363638
MANHATTAN,2014,Jun,10037,True,New york City,10037,3+ Family Mixed Use Building,1,1,40.81809421,-73.93793843
MANHATTAN,2014,Jun,10037,True,New york City,10037,Vacant Lot,1,1,40.80869623,-73.93782437
MANHATTAN,2014,Jun,10038,True,New york City,10038,Commercial Building,1,1,40.70972913,-74.0062545
MANHATTAN,2014,Jun,10038,True,New york City,10038,Other,1,1,40.70929822,-74.00594426
MANHATTAN,2014,Jun,10039,True,New york City,10039,3+ Family Apt. Building,6,6,40.82368581833334,-73.93998550166667
MANHATTAN,2014,Jun,10039,True,New york City,10039,3+ Family Mixed Use Building,1,1,40.82447794,-73.93703279
MANHATTAN,2014,Jun,10039,True,New york City,10039,Commercial Building,1,1,40.8278346,-73.93679835
MANHATTAN,2014,Jun,10039,True,New york City,10039,Vacant Lot,1,1,40.82183888,-73.93957165
MANHATTAN,2014,Jun,10040,True,New york City,10040,3+ Family Apt. Building,3,3,40.86396709666666,-73.92789436666666
MANHATTAN,2014,Jun,10040,True,New york City,10040,Construction Site,1,1,40.85650354,-73.93276214
MANHATTAN,2014,Jun,10040,True,New york City,10040,Other,1,1,40.86027674,-73.92699579
MANHATTAN,2014,Jun,10065,True,New york City,10065,Other,1,1,40.7619089,-73.96162417
MANHATTAN,2014,Jun,10065,True,New york City,10065,Vacant Lot,1,1,40.76164858,-73.96293468
MANHATTAN,2014,Jun,10075,True,New york City,10075,Other,1,1,40.77008628,-73.94945292
MANHATTAN,2014,Jun,10128,True,New york City,10128,3+ Family Apt. Building,1,1,40.77929364,-73.95303502
MANHATTAN,2014,Jun,10128,True,New york City,10128,3+ Family Mixed Use Building,1,1,40.7835528,-73.95140707
MANHATTAN,2014,Jun,10128,True,New york City,10128,Commercial Building,1,1,40.78460932,-73.95785922
MANHATTAN,2014,Jun,10128,True,New york City,10128,Other,2,2,40.78147543,-73.952363635
MANHATTAN,2014,Jul,,False,,,Other,1,0,,
MANHATTAN,2014,Jul,10001,True,New york City,10001,3+ Family Apt. Building,2,2,40.749815025000004,-73.996591165
MANHATTAN,2014,Jul,10001,True,New york City,10001,Other,1,1,40.75090336,-73.9981196
MANHATTAN,2014,Jul,10002,True,New york City,10002,3+ Family Apt. Building,9,9,40.71610270444445,-73.98935681444445
MANHATTAN,2014,Jul,10002,True,New york City,10002,3+ Family Mixed Use Building,2,2,40.716286265,-73.992179255
MANHATTAN,2014,Jul,10002,True,New york City,10002,Construction Site,1,1,40.72168764,-73.98839066
MANHATTAN,2014,Jul,10002,True,New york City,10002,Other,6,6,40.71479666333334,-73.98702411333333
MANHATTAN,2014,Jul,10002,True,New york City,10002,Public Garden,1,1,40.72083655,-73.98648962
MANHATTAN,2014,Jul,10002,True,New york City,10002,Single Room Occupancy (SRO),1,1,40.71369468,-73.9864117
MANHATTAN,2014,Jul,10002,True,New york City,10002,Vacant Lot,1,1,40.71602505,-73.9869884
MANHATTAN,2014,Jul,10003,True,New york City,10003,1-2 Family Dwelling,1,1,40.72367768,-73.98938966
MANHATTAN,2014,Jul,10003,True,New york City,10003,3+ Family Apt. Building,3,3,40.73059771333333,-73.98584165
MANHATTAN,2014,Jul,10003,True,New york City,10003,3+ Family Mixed Use Building,1,1,40.73564181,-73.98680415
MANHATTAN,2014,Jul,10003,True,New york City,10003,Other,1,1,40.7390869,-73.99137552
MANHATTAN,2014,Jul,10003,True,New york City,10003,Vacant Lot,1,1,40.72609321,-73.99105971
MANHATTAN,2014,Jul,10007,True,New york City,10007,3+ Family Apt. Building,3,3,40.7148783,-74.00634517
MANHATTAN,2014,Jul,10007,True,New york City,10007,Commercial Building,1,1,40.71484537,-74.00627662
MANHATTAN,2014,Jul,10007,True,New york City,10007,Construction Site,1,1,40.71460384,-74.00595916
MANHATTAN,2014,Jul,10007,True,New york City,10007,Vacant Building,1,1,40.71469441,-74.00624415
MANHATTAN,2014,Jul,10009,True,New york City,10009,3+ Family Apt. Building,7,7,40.726206978571426,-73.98184989571428
MANHATTAN,2014,Jul,10009,True,New york City,10009,Other,4,4,40.72614951,-73.980733895
MANHATTAN,2014,Jul,10009,True,New york City,10009,Public Garden,2,2,40.72489523,-73.980728935
MANHATTAN,2014,Jul,10010,True,New york City,10010,3+ Family Apt. Building,8,8,40.74033704375,-73.98423976625
MANHATTAN,2014,Jul,10010,True,New york City,10010,3+ Family Mixed Use Building,1,1,40.74183091,-73.98433095
MANHATTAN,2014,Jul,10010,True,New york City,10010,Commercial Building,2,2,40.740126505000006,-73.98519564
MANHATTAN,2014,Jul,10010,True,New york City,10010,Other,5,5,40.738074996,-73.98107056
MANHATTAN,2014,Jul,10011,True,New york City,10011,3+ Family Apt. Building,3,3,40.744887723333335,-74.00128353000001
MANHATTAN,2014,Jul,10011,True,New york City,10011,Commercial Building,3,3,40.73849598,-73.99445845666666
MANHATTAN,2014,Jul,10011,True,New york City,10011,Other,2,2,40.740891765,-73.99455087
MANHATTAN,2014,Jul,10012,True,New york City,10012,3+ Family Apt. Building,2,2,40.72437118,-74.00304495500001
MANHATTAN,2014,Jul,10012,True,New york City,10012,3+ Family Mixed Use Building,2,2,40.724240755,-73.995414525
MANHATTAN,2014,Jul,10012,True,New york City,10012,Other,1,1,40.72446313,-74.00296198
MANHATTAN,2014,Jul,10012,True,New york City,10012,Vacant Lot,1,1,40.72744669,-74.00263019
MANHATTAN,2014,Jul,10013,True,New york City,10013,3+ Family Apt. Building,2,2,40.720684925,-74.00210877
MANHATTAN,2014,Jul,10013,True,New york City,10013,Commercial Building,2,2,40.72040475,-74.00807373999999
MANHATTAN,2014,Jul,10013,True,New york City,10013,Other,2,2,40.720491455,-74.001331295
MANHATTAN,2014,Jul,10013,True,New york City,10013,Vacant Lot,2,2,40.722499,-74.008039645
MANHATTAN,2014,Jul,10014,True,New york City,10014,1-2 Family Mixed Use Building,1,1,40.73431135,-74.00134951
MANHATTAN,2014,Jul,10014,True,New york City,10014,3+ Family Apt. Building,2,2,40.73431135,-74.00134951
MANHATTAN,2014,Jul,10014,True,New york City,10014,3+ Family Mixed Use Building,2,2,40.734806770000006,-74.00145597
MANHATTAN,2014,Jul,10014,True,New york City,10014,Other,2,2,40.734065685000004,-74.00177349500001
MANHATTAN,2014,Jul,10014,True,New york City,10014,Vacant Building,1,1,40.73709727,-74.00187279
MANHATTAN,2014,Jul,10014,True,New york City,10014,Vacant Lot,1,1,40.73075963,-74.00159479
MANHATTAN,2014,Jul,10016,True,New york City,10016,3+ Family Mixed Use Building,2,2,40.74649512,-73.97402264
MANHATTAN,2014,Jul,10016,True,New york City,10016,Public Stairs,1,1,40.74025186,-73.97916377
MANHATTAN,2014,Jul,10016,True,New york City,10016,Single Room Occupancy (SRO),1,1,40.74429047,-73.98638742
MANHATTAN,2014,Jul,10017,True,New york City,10017,3+ Family Apt. Building,1,1,40.75483003,-73.97033417
MANHATTAN,2014,Jul,10017,True,New york City,10017,Other,1,1,40.75334957,-73.96653781
MANHATTAN,2014,Jul,10018,True,New york City,10018,3+ Family Apt. Building,1,1,40.75673028,-73.99345232
MANHATTAN,2014,Jul,10019,True,New york City,10019,3+ Family Apt. Building,1,1,40.76248025,-73.98969392
MANHATTAN,2014,Jul,10019,True,New york City,10019,3+ Family Mixed Use Building,2,2,40.765572385,-73.98073522499999
MANHATTAN,2014,Jul,10019,True,New york City,10019,Commercial Building,1,1,40.77006131,-73.99077582
MANHATTAN,2014,Jul,10021,True,New york City,10021,3+ Family Apt. Building,1,1,40.76934021,-73.95750425
MANHATTAN,2014,Jul,10021,True,New york City,10021,Commercial Building,1,1,40.7712796,-73.96209533
MANHATTAN,2014,Jul,10022,True,New york City,10022,3+ Family Apt. Building,2,2,40.75534997,-73.96961927
MANHATTAN,2014,Jul,10022,True,New york City,10022,Construction Site,1,1,40.75935921,-73.96216709
MANHATTAN,2014,Jul,10023,True,New york City,10023,1-2 Family Dwelling,1,1,40.77592566,-73.98122868
MANHATTAN,2014,Jul,10023,True,New york City,10023,3+ Family Apt. Building,2,2,40.779181089999994,-73.974923405
MANHATTAN,2014,Jul,10023,True,New york City,10023,3+ Family Mixed Use Building,2,2,40.777450634999994,-73.98386918
MANHATTAN,2014,Jul,10023,True,New york City,10023,Other,3,3,40.7765123,-73.98349098
MANHATTAN,2014,Jul,10023,True,New york City,10023,Vacant Building,1,1,40.76921503,-73.98284072
MANHATTAN,2014,Jul,10024,True,New york City,10024,1-2 Family Dwelling,1,1,40.78888021,-73.97785571
MANHATTAN,2014,Jul,10024,True,New york City,10024,3+ Family Apt. Building,7,7,40.78739699857143,-73.97328029571429
MANHATTAN,2014,Jul,10024,True,New york City,10024,Construction Site,1,1,40.79076266,-73.97570993
MANHATTAN,2014,Jul,10024,True,New york City,10024,Other,5,5,40.788138254,-73.9765024
MANHATTAN,2014,Jul,10025,True,New york City,10025,3+ Family Apt. Building,18,18,40.79848437444445,-73.96737263444444
MANHATTAN,2014,Jul,10025,True,New york City,10025,3+ Family Mixed Use Building,4,4,40.7958973425,-73.96985172000001
MANHATTAN,2014,Jul,10025,True,New york City,10025,Catch Basin/Sewer,2,2,40.7965615,-73.97225505
MANHATTAN,2014,Jul,10025,True,New york City,10025,Commercial Building,1,1,40.80362944,-73.96338809
MANHATTAN,2014,Jul,10025,True,New york City,10025,Other,10,8,40.800153995,-73.96717159625
MANHATTAN,2014,Jul,10026,True,New york City,10026,1-2 Family Dwelling,1,1,40.79947061,-73.95413323
MANHATTAN,2014,Jul,10026,True,New york City,10026,3+ Family Apt. Building,4,4,40.80012716,-73.950516405
MANHATTAN,2014,Jul,10026,True,New york City,10026,3+ Family Mixed Use Building,2,2,40.80173589,-73.952905405
MANHATTAN,2014,Jul,10026,True,New york City,10026,Commercial Building,1,1,40.79824304,-73.95246182
MANHATTAN,2014,Jul,10026,True,New york City,10026,Construction Site,1,1,40.80260022,-73.95572036
MANHATTAN,2014,Jul,10026,True,New york City,10026,Other,1,1,40.80123134,-73.957697
MANHATTAN,2014,Jul,10027,True,New york City,10027,3+ Family Apt. Building,12,12,40.81274945416666,-73.9557904875
MANHATTAN,2014,Jul,10027,True,New york City,10027,3+ Family Mixed Use Building,1,1,40.80722557,-73.944205
MANHATTAN,2014,Jul,10027,True,New york City,10027,Catch Basin/Sewer,2,2,40.8068949,-73.95035873500001
MANHATTAN,2014,Jul,10027,True,New york City,10027,Commercial Building,1,1,40.81925662,-73.95958955
MANHATTAN,2014,Jul,10027,True,New york City,10027,Other,3,3,40.810629909999996,-73.95463611999999
MANHATTAN,2014,Jul,10028,True,New york City,10028,3+ Family Apt. Building,1,1,40.77300065,-73.94822678
MANHATTAN,2014,Jul,10028,True,New york City,10028,Catch Basin/Sewer,3,3,40.78085761,-73.95881486
MANHATTAN,2014,Jul,10028,True,New york City,10028,Other,2,2,40.776564660000005,-73.95467796
MANHATTAN,2014,Jul,10029,True,New york City,10029,3+ Family Apt. Building,2,2,40.7896254,-73.94507383999999
MANHATTAN,2014,Jul,10029,True,New york City,10029,Construction Site,1,1,40.78816267,-73.94845333
MANHATTAN,2014,Jul,10029,True,New york City,10029,Other,4,4,40.79563506,-73.9452375575
MANHATTAN,2014,Jul,10029,True,New york City,10029,Parking Lot/Garage,1,1,40.79167425,-73.95091721
MANHATTAN,2014,Jul,10030,True,New york City,10030,3+ Family Apt. Building,6,6,40.817865250000004,-73.942847905
MANHATTAN,2014,Jul,10030,True,New york City,10030,3+ Family Mixed Use Building,1,1,40.8180643,-73.93845871
MANHATTAN,2014,Jul,10030,True,New york City,10030,Commercial Building,1,1,40.81620885,-73.94378561
MANHATTAN,2014,Jul,10030,True,New york City,10030,Construction Site,1,1,40.81938254,-73.94545572
MANHATTAN,2014,Jul,10031,True,New york City,10031,3+ Family Apt. Building,3,3,40.823141553333336,-73.95312198
MANHATTAN,2014,Jul,10031,True,New york City,10031,3+ Family Mixed Use Building,3,3,40.82639331666667,-73.9492416
MANHATTAN,2014,Jul,10031,True,New york City,10031,Other,5,5,40.827902952,-73.947296518
MANHATTAN,2014,Jul,10032,True,New york City,10032,3+ Family Apt. Building,2,2,40.839065309999995,-73.93816994
MANHATTAN,2014,Jul,10032,True,New york City,10032,3+ Family Mixed Use Building,4,4,40.83955203,-73.9373165425
MANHATTAN,2014,Jul,10032,True,New york City,10032,Catch Basin/Sewer,1,1,40.83406101,-73.94487994
MANHATTAN,2014,Jul,10033,True,New york City,10033,3+ Family Apt. Building,14,14,40.849428468571425,-73.93588916214284
MANHATTAN,2014,Jul,10033,True,New york City,10033,3+ Family Mixed Use Building,3,3,40.84928965333333,-73.93786109
MANHATTAN,2014,Jul,10033,True,New york City,10033,Catch Basin/Sewer,2,2,40.84764821500001,-73.93851266
MANHATTAN,2014,Jul,10034,True,New york City,10034,Catch Basin/Sewer,1,1,40.86252711,-73.92235131
MANHATTAN,2014,Jul,10034,True,New york City,10034,Other,1,1,40.86208318,-73.92341833
MANHATTAN,2014,Jul,10035,True,New york City,10035,1-2 Family Dwelling,3,3,40.80464604666667,-73.93987994666666
MANHATTAN,2014,Jul,10035,True,New york City,10035,3+ Family Apt. Building,1,1,40.80812116,-73.94033185
MANHATTAN,2014,Jul,10035,True,New york City,10035,Commercial Building,1,1,40.79965075,-73.93997826
MANHATTAN,2014,Jul,10035,True,New york City,10035,Single Room Occupancy (SRO),1,1,40.79766268,-73.93337056
